Symbol,Date,Open,High,Low,Close,Volume,Change,% Change
TSLA,04/15/11,25.65,26.18,25.41,25.58,943451,0.44,1.75%
TSLA,04/14/11,24.87,25.28,24.20,25.14,983382,0.21,0.84%
TSLA,04/13/11,25.13,25.69,24.81,24.93,1211444,0.28,1.14%
TSLA,04/12/11,25.08,25.21,24.30,24.65,1357401,-0.62,-2.45%
TSLA,04/11/11,26.47,26.53,25.02,25.27,1369350,-1.22,-4.61%
TSLA,04/08/11,27.58,27.60,26.36,26.49,1946352,-0.75,-2.75%
TSLA,04/07/11,26.85,27.94,26.45,27.24,2810266,0.75,2.83%
TSLA,04/06/11,26.99,27.01,25.80,26.49,1288297,-0.21,-0.79%
TSLA,04/05/11,25.90,27.00,25.69,26.70,3180827,0.87,3.37%
TSLA,04/04/11,26.83,27.00,25.23,25.83,2609227,-0.83,-3.11%
TSLA,04/01/11,27.45,28.18,26.57,26.66,2865087,-1.09,-3.93%
TSLA,03/31/11,26.55,28.71,26.50,27.75,11517752,4.04,17.04%
TSLA,03/30/11,24.11,24.49,23.01,23.71,1223277,-0.21,-0.88%
TSLA,03/29/11,23.30,24.00,23.21,23.92,755391,0.67,2.88%
TSLA,03/28/11,22.70,23.54,22.55,23.25,1058018,0.50,2.20%
TSLA,03/25/11,22.43,23.00,22.40,22.75,567922,0.42,1.88%
TSLA,03/24/11,22.14,22.38,21.98,22.33,462160,0.12,0.54%
TSLA,03/23/11,22.11,22.27,21.77,22.21,422793,0.02,0.09%
TSLA,03/22/11,22.73,22.86,22.00,22.19,582813,-0.54,-2.38%
TSLA,03/21/11,22.69,23.05,22.54,22.73,411650,-0.23,-1.00%
TSLA,03/18/11,23.19,23.19,22.51,22.96,687823,0.15,0.66%
TSLA,03/17/11,23.24,23.43,22.64,22.81,922504,-0.01,-0.04%
TSLA,03/16/11,22.86,23.25,22.69,22.82,1169676,-0.13,-0.57%
TSLA,03/15/11,22.20,22.96,21.80,22.95,1318756,-0.30,-1.29%
TSLA,03/14/11,23.82,24.00,23.20,23.25,1165971,-0.82,-3.41%
TSLA,03/11/11,23.85,24.25,23.53,24.07,930794,0.06,0.25%
TSLA,03/10/11,24.44,24.49,23.73,24.01,1016947,-0.71,-2.87%
TSLA,03/09/11,24.66,24.99,24.27,24.72,924721,0.06,0.24%
TSLA,03/08/11,24.60,24.96,24.00,24.66,1399851,-0.28,-1.12%
TSLA,03/07/11,24.93,25.40,24.70,24.94,2033531,-0.01,-0.04%
TSLA,03/04/11,24.48,24.99,23.78,24.95,1580100,0.59,2.42%
TSLA,03/03/11,24.48,24.79,24.06,24.36,640140,0.34,1.42%
TSLA,03/02/11,23.82,24.28,23.73,24.02,663294,0.08,0.33%
TSLA,03/01/11,24.05,24.32,23.70,23.94,1106350,0.05,0.21%
TSLA,02/28/11,23.74,24.10,23.50,23.89,1051106,0.28,1.19%
TSLA,02/25/11,22.81,23.85,22.69,23.61,1346257,1.08,4.79%
