Symbol,Date,Open,High,Low,Close,Volume,Change,% Change
AMS,11/28/07,3.080,3.120,3.000,3.000,9200,-0.06,-1.96%
AMS,11/27/07,3.000,3.070,3.000,3.060,10000,0.06,2.00%
AMS,11/26/07,2.920,3.250,2.920,3.000,17500,0.00,0.00%
AMS,11/23/07,2.910,3.000,2.910,3.000,5500,0.10,3.45%
AMS,11/21/07,3.130,3.150,2.850,2.900,18800,-0.10,-3.33%
AMS,11/20/07,3.020,3.170,3.000,3.000,13800,-0.06,-1.96%
AMS,11/19/07,3.130,3.210,3.020,3.060,12600,-0.09,-2.86%
AMS,11/16/07,3.100,3.160,3.010,3.150,6600,0.03,0.96%
AMS,11/15/07,3.120,3.182,3.120,3.120,11900,-0.01,-0.32%
AMS,11/14/07,3.050,3.180,3.000,3.130,18000,-0.02,-0.63%
