Symbol,Date,Open,High,Low,Close,Volume,Change,% Change
XNET,03/22/18,11.97,12.13,11.63,11.74,1037694,-0.44,-3.61%
XNET,03/21/18,12.22,12.29,11.97,12.18,599505,-0.01,-0.08%
XNET,03/20/18,12.02,12.29,11.80,12.19,745575,0.15,1.25%
XNET,03/19/18,12.55,12.58,11.68,12.04,2096745,-0.74,-5.79%
XNET,03/16/18,12.84,12.98,12.33,12.78,2775201,-0.16,-1.24%
XNET,03/15/18,14.20,14.20,12.33,12.94,3696391,-0.67,-4.92%
XNET,03/14/18,13.70,13.70,12.81,13.61,1691581,-0.39,-2.79%
XNET,03/13/18,14.34,14.67,13.90,14.00,1365853,-0.30,-2.10%
XNET,03/12/18,14.01,14.49,14.00,14.30,1227782,0.36,2.58%
XNET,03/09/18,13.88,14.13,13.66,13.94,983604,0.22,1.60%
XNET,03/08/18,13.25,13.95,13.10,13.72,1296856,0.50,3.78%
XNET,03/07/18,,,13.02,13.22,569384,-0.15,-1.12%
XNET,03/06/18,13.13,13.65,13.11,13.37,1139382,0.35,2.69%
XNET,03/05/18,12.96,13.28,12.90,13.02,632524,0.03,0.23%
XNET,03/02/18,12.75,13.18,12.57,12.99,842119,-0.01,-0.08%
XNET,03/01/18,12.71,13.25,12.49,13.00,1139845,0.23,1.80%
XNET,02/28/18,13.02,13.31,12.70,12.77,961596,-0.13,-1.01%
XNET,02/27/18,13.50,13.73,12.89,12.90,1655372,-0.61,-4.52%
XNET,02/26/18,13.90,13.95,13.40,13.51,717688,-0.01,-0.07%
XNET,02/23/18,13.37,14.03,13.34,13.52,1198250,0.08,0.60%
XNET,02/22/18,13.53,13.85,13.26,13.44,938052,-0.19,-1.39%
XNET,02/21/18,13.91,14.05,13.50,13.63,1032879,0.01,0.07%
XNET,02/20/18,13.64,14.10,13.45,13.62,1131965,0.23,1.72%
XNET,02/16/18,,13.39,13.39,13.39,0,-0.95,-6.62%
XNET,02/15/18,14.30,14.87,13.90,14.34,2370368,0.37,2.65%
XNET,02/14/18,,14.02,12.80,13.97,1972603,1.17,9.14%
XNET,02/13/18,12.55,12.98,12.41,12.80,771035,0.19,1.51%
XNET,02/12/18,12.01,12.79,11.75,12.61,1330072,0.51,4.21%
XNET,02/09/18,12.25,12.48,10.99,12.10,3962894,0.08,0.67%
XNET,02/08/18,12.91,13.15,12.01,12.02,1588578,-0.53,-4.22%
XNET,02/07/18,13.00,13.10,12.53,12.55,2332699,0.00,0.00%
XNET,02/06/18,12.53,13.45,12.16,12.55,3918996,-0.49,-3.76%
XNET,02/05/18,13.38,13.93,12.77,13.04,5939362,0.21,1.64%
XNET,02/02/18,13.98,14.45,12.81,12.83,5852554,-1.83,-12.48%
XNET,02/01/18,15.00,15.70,14.50,14.66,1774354,-0.67,-4.37%
XNET,01/31/18,15.50,15.87,15.12,15.33,1593543,0.14,0.92%
XNET,01/30/18,14.80,15.09,14.70,15.19,2367867,-0.10,-0.65%
XNET,01/29/18,15.90,16.01,15.00,15.29,2404810,-0.78,-4.85%
XNET,01/26/18,16.00,16.75,15.92,16.07,2797813,-0.17,-1.05%
XNET,01/25/18,15.03,16.38,15.03,16.24,3505905,0.83,5.39%
XNET,01/24/18,15.78,16.19,15.17,15.41,3636204,-0.13,-0.84%
XNET,01/23/18,15.11,15.86,14.20,15.54,6069407,0.55,3.67%
XNET,01/22/18,,16.10,14.92,14.99,4582544,-1.40,-8.54%
XNET,01/19/18,16.71,16.85,16.16,16.39,2398718,-0.05,-0.30%
XNET,01/18/18,17.00,17.33,16.40,16.44,5488641,0.08,0.49%
XNET,01/17/18,15.73,16.60,15.50,16.36,5480646,0.80,5.14%
XNET,01/16/18,13.90,16.44,13.80,15.56,12369459,-1.07,-6.43%
XNET,01/12/18,,16.63,16.63,16.63,0,-6.27,-27.38%
XNET,01/11/18,22.34,23.96,21.75,22.90,9090311,0.51,2.28%
XNET,01/10/18,,,,22.39,11763997,-1.13,-4.80%
XNET,01/09/18,19.50,23.52,19.50,23.52,14143004,4.06,20.86%
XNET,01/08/18,18.84,19.92,18.51,19.46,5578871,0.63,3.35%
