Symbol,Date,Open,High,Low,Close,Volume,Change,% Change
BABA,07/07/16,79.00,79.49,78.72,79.35,6817894,0.71,0.90%
BABA,07/06/16,78.47,78.82,77.68,78.64,7737637,-0.33,-0.42%
BABA,07/05/16,79.04,79.55,78.37,78.97,6844677,-0.68,-0.85%
BABA,07/01/16,79.12,79.65,79.65,79.65,7271300,0.12,0.15%
BABA,06/30/16,78.31,79.76,78.28,79.53,12485038,1.49,1.91%
BABA,06/29/16,76.98,78.48,76.90,78.04,11458248,1.76,2.31%
BABA,06/28/16,75.50,76.60,75.50,76.28,11265597,2.05,2.76%
BABA,06/27/16,75.80,76.29,73.30,74.23,15251072,-2.06,-2.70%
BABA,06/24/16,76.83,77.50,75.43,76.29,18224791,-2.85,-3.60%
BABA,06/23/16,79.16,79.46,78.55,79.14,8271738,0.41,0.52%
BABA,06/22/16,79.04,79.12,78.21,78.73,8170465,0.11,0.14%
BABA,06/21/16,78.75,79.08,78.40,78.62,8881505,0.47,0.60%
BABA,06/20/16,77.90,78.79,77.84,78.15,9623642,1.15,1.49%
BABA,06/17/16,78.45,78.45,76.48,77.00,15582575,-1.27,-1.62%
BABA,06/16/16,77.84,78.40,76.20,78.27,13569211,-0.12,-0.15%
BABA,06/15/16,78.31,78.77,77.51,78.39,14732924,0.62,0.80%
BABA,06/14/16,76.89,78.45,76.75,77.77,22356592,2.32,3.07%
BABA,06/13/16,75.25,76.46,75.00,75.45,11296597,-0.47,-0.62%
BABA,06/10/16,76.43,77.05,75.76,75.92,10421059,-1.64,-2.11%
BABA,06/09/16,77.39,78.07,76.78,77.56,8994249,-0.08,-0.10%
BABA,06/08/16,78.00,78.53,77.38,77.64,11610705,-0.20,-0.26%
BABA,06/07/16,78.19,78.37,77.32,77.84,12876692,-0.22,-0.28%
BABA,06/06/16,77.11,78.33,76.71,78.06,19165856,1.44,1.88%
BABA,06/03/16,77.24,77.80,75.71,76.62,23685736,-0.68,-0.88%
BABA,06/02/16,76.65,77.75,76.60,77.30,45378304,0.61,0.80%
BABA,06/01/16,82.00,80.14,76.55,76.69,62513923,-5.31,-6.48%
BABA,05/31/16,81.00,82.02,80.20,82.00,78836173,1.03,1.27%
BABA,05/27/16,78.49,80.97,80.97,80.97,24552900,2.62,3.34%
BABA,05/26/16,75.59,78.86,76.80,78.35,26965245,2.76,3.65%
BABA,05/25/16,81.12,79.20,74.12,75.59,49668044,-5.53,-6.82%
BABA,05/24/16,79.17,81.31,79.07,81.12,16702430,2.12,2.68%
BABA,05/23/16,78.95,79.50,78.61,79.00,7187006,0.21,0.27%
BABA,05/20/16,78.32,79.45,78.35,78.79,11043922,0.47,0.60%
BABA,05/19/16,78.65,79.26,77.60,78.32,8317470,-0.71,-0.90%
BABA,05/18/16,78.71,80.00,78.47,79.03,9084812,-0.32,-0.40%
BABA,05/17/16,79.83,80.20,79.31,79.35,10970576,0.06,0.08%
BABA,05/16/16,77.86,79.93,77.59,79.29,11660032,2.13,2.76%
BABA,05/13/16,78.82,79.16,76.97,77.16,10077984,-2.00,-2.53%
BABA,05/12/16,80.01,80.45,78.32,79.16,8791051,-0.64,-0.80%
BABA,05/11/16,79.43,80.49,79.41,79.80,11071666,0.08,0.10%
BABA,05/10/16,79.79,79.89,79.15,79.72,9318849,0.31,0.39%
BABA,05/09/16,78.94,79.98,78.89,79.41,11795308,0.21,0.27%
BABA,05/06/16,78.35,79.72,78.25,79.20,12862054,0.37,0.47%
BABA,05/05/16,79.52,79.94,78.10,78.83,27950653,3.01,3.97%
BABA,05/04/16,75.64,75.91,75.01,75.82,14319599,-0.09,-0.12%
BABA,05/03/16,75.96,76.27,75.43,75.91,8018210,-0.70,-0.91%
BABA,05/02/16,76.89,77.00,75.94,76.61,7716288,-0.33,-0.43%
BABA,04/29/16,76.81,77.28,75.66,76.94,10124250,0.54,0.71%
BABA,04/28/16,77.65,77.90,76.09,76.40,9958462,-1.25,-1.61%
BABA,04/27/16,78.30,78.62,76.57,77.65,11490555,-0.96,-1.22%
BABA,04/26/16,78.85,79.56,77.80,78.61,9631628,-0.23,-0.29%
BABA,04/25/16,79.80,79.84,78.68,78.84,9205564,-1.05,-1.31%
BABA,04/22/16,80.12,85.89,79.15,79.89,8649349,-0.89,-1.10%
BABA,04/21/16,81.08,81.78,80.20,80.78,8817608,-0.43,-0.53%
BABA,04/20/16,79.00,81.74,78.99,81.21,14911832,1.75,2.20%
BABA,04/19/16,79.20,80.48,78.47,79.46,14741312,0.45,0.57%
BABA,04/18/16,78.52,79.12,77.71,79.01,7765640,0.04,0.05%
BABA,04/15/16,79.45,79.75,78.46,78.97,11709125,-0.64,-0.80%
BABA,04/14/16,79.31,79.86,78.36,79.61,12610954,-0.03,-0.04%
BABA,04/13/16,78.74,79.72,78.52,79.64,14147706,1.78,2.29%
BABA,04/12/16,78.00,78.24,76.87,77.86,7113401,0.15,0.19%
BABA,04/11/16,78.07,78.59,77.43,77.71,7896383,0.24,0.31%
BABA,04/08/16,78.27,78.76,76.62,77.47,8401183,-0.14,-0.18%
BABA,04/07/16,77.60,78.60,77.18,77.61,10937309,-1.07,-1.36%
BABA,04/06/16,77.30,79.15,77.19,78.68,9066455,1.36,1.76%
BABA,04/05/16,78.20,78.29,76.91,77.32,9601972,-1.76,-2.23%
BABA,04/04/16,78.33,79.55,78.32,79.08,9816082,0.35,0.44%
BABA,04/01/16,78.24,79.02,78.20,78.73,9262187,-0.30,-0.38%
BABA,03/31/16,78.50,79.84,78.41,79.03,11318426,0.17,0.22%
BABA,03/30/16,79.01,79.55,78.54,78.86,10695184,0.78,1.00%
BABA,03/29/16,75.60,78.24,75.57,78.08,12533633,1.60,2.09%
BABA,03/28/16,76.45,76.89,74.90,76.48,6081751,0.62,0.82%
BABA,03/24/16,75.15,75.86,75.86,75.86,8833400,-0.70,-0.91%
BABA,03/23/16,78.16,78.98,76.15,76.56,10806239,-1.62,-2.07%
BABA,03/22/16,77.00,78.55,76.91,78.18,9146958,0.07,0.09%
BABA,03/21/16,77.09,79.68,76.94,78.11,15492240,1.86,2.44%
BABA,03/18/16,74.97,76.30,74.71,76.25,13350099,2.00,2.69%
BABA,03/17/16,73.76,74.37,73.51,74.25,9423789,0.75,1.02%
BABA,03/16/16,72.01,73.66,71.86,73.50,7700551,1.27,1.76%
BABA,03/15/16,72.62,72.84,71.75,72.23,8373021,-1.12,-1.53%
BABA,03/14/16,74.01,74.42,72.89,73.35,11069701,-0.66,-0.89%
BABA,03/11/16,72.58,74.01,72.22,74.01,11219201,2.04,2.83%
BABA,03/10/16,72.50,73.05,70.61,71.97,11247223,-0.46,-0.64%
BABA,03/09/16,71.59,72.61,70.68,72.43,7276673,1.36,1.91%
BABA,03/08/16,72.40,72.65,70.96,71.07,8668609,-1.82,-2.50%
BABA,03/07/16,72.20,73.98,72.00,72.89,11242752,0.67,0.93%
BABA,03/04/16,70.96,72.61,70.75,72.22,10763583,1.20,1.69%
BABA,03/03/16,71.31,72.59,70.53,71.02,11594418,-0.23,-0.32%
BABA,03/02/16,72.04,72.04,70.75,71.25,10500457,0.39,0.55%
BABA,03/01/16,70.02,71.84,69.86,70.86,13999702,2.05,2.98%
BABA,02/29/16,67.64,70.58,67.56,68.81,17983172,1.90,2.84%
BABA,02/26/16,68.09,68.83,66.86,66.91,12084083,0.25,0.38%
BABA,02/25/16,65.67,66.72,64.66,66.66,14665760,-0.57,-0.85%
BABA,02/24/16,66.17,67.69,65.21,67.23,10775030,0.26,0.39%
BABA,02/23/16,68.50,68.66,66.46,66.97,12876698,-1.87,-2.72%
BABA,02/22/16,68.30,69.53,67.98,68.84,13353451,1.56,2.32%
BABA,02/19/16,66.80,67.75,66.09,67.28,12334936,0.76,1.14%
BABA,02/18/16,67.00,68.50,66.23,66.52,14546878,0.14,0.21%
BABA,02/17/16,67.17,67.39,65.68,66.38,14453085,0.09,0.14%
BABA,02/16/16,64.42,66.89,64.04,66.29,21724079,5.40,8.87%
BABA,02/12/16,61.27,60.89,60.89,60.89,13669600,0.32,0.53%
BABA,02/11/16,60.25,61.63,59.85,60.57,15005877,-1.21,-1.96%
BABA,02/10/16,61.90,63.09,60.87,61.78,8995641,0.39,0.64%
BABA,02/09/16,60.11,62.22,59.28,61.39,12734460,0.29,0.47%
BABA,02/08/16,60.90,62.05,60.45,61.10,16155135,-1.54,-2.46%
BABA,02/05/16,64.71,64.86,62.18,62.64,12842834,-2.22,-3.42%
BABA,02/04/16,64.33,65.72,63.10,64.86,22909247,1.42,2.24%
BABA,02/03/16,65.60,65.73,60.87,63.44,31915352,-1.65,-2.53%
BABA,02/02/16,67.05,67.74,64.66,65.09,19147586,-1.94,-2.89%
BABA,02/01/16,66.50,67.70,65.35,67.03,16183743,0.00,0.00%
BABA,01/29/16,67.98,68.93,65.40,67.03,25594680,0.11,0.16%
BABA,01/28/16,72.55,73.15,66.67,66.92,33127500,-2.62,-3.77%
BABA,01/27/16,69.96,71.42,68.75,69.54,18200624,-0.23,-0.33%
BABA,01/26/16,69.01,70.19,68.88,69.77,11464311,0.05,0.07%
BABA,01/25/16,70.80,70.80,69.02,69.72,14767064,-0.65,-0.92%
BABA,01/22/16,72.51,73.34,69.89,70.37,15834702,-0.35,-0.49%
BABA,01/21/16,68.78,71.65,67.14,70.72,16562347,2.01,2.93%
BABA,01/20/16,68.03,69.11,65.34,68.71,19447511,-1.42,-2.02%
BABA,01/19/16,71.94,72.31,69.82,70.13,17360029,0.54,0.78%
BABA,01/15/16,68.70,69.59,69.59,69.59,20722500,-2.66,-3.68%
BABA,01/14/16,70.29,72.72,68.27,72.25,17717522,1.96,2.79%
BABA,01/13/16,72.77,73.24,70.22,70.29,12466532,-2.39,-3.29%
BABA,01/12/16,71.45,72.77,71.00,72.68,13450806,2.76,3.95%
BABA,01/11/16,71.29,71.73,69.02,69.92,16954569,-0.88,-1.24%
BABA,01/08/16,74.33,74.66,70.67,70.80,20814578,-1.92,-2.64%
BABA,01/07/16,73.29,75.30,71.54,72.72,27270536,-4.61,-5.96%
BABA,01/06/16,77.12,78.49,76.97,77.33,11565402,-1.30,-1.65%
BABA,01/05/16,77.92,78.68,77.26,78.63,14210731,1.94,2.53%
BABA,01/04/16,78.18,78.31,75.18,76.69,23048605,-4.58,-5.64%
